번호,면적,시도명,시군구명,용도,장소명,주소,최대수용인원,경도,위도,정좌표경도,정좌표위도,구분
9928,1150000000,서울특별시,강서구,학교,화일초등학교,서울특별시 강서구 까치산로10길 70(화곡동),220,126.84753,37.54059,186525.4132,549020.3553,긴급
9924,1150000000,서울특별시,강서구,학교,화곡초등학교,서울특별시 강서구 초록마을로 28(화곡동),1396,126.84595,37.54321,186385.9278,549310.8934,긴급
9925,1150000000,서울특별시,강서구,학교,신정초등학교,서울특별시 강서구 곰달래로31가길 27(화곡동),286,126.85255,37.53272,186967.149,548146.392,안전
9927,1150000000,서울특별시,강서구,학교,월정초등학교,서울특별시 강서구 월정로 176(화곡동),2218,126.83631,37.53443,185531.8685,548338.3417,긴급
9930,1150000000,서울특별시,강서구,경로당,하마터 경로당,서울특별시 강서구 곰달래로36길 22(화곡동),58,126.85365,37.53001,187063.7885,547844.5257,안전
9933,1150000000,서울특별시,강서구,경로당,화촌 경로당,서울특별시 강서구 까치산로4길 30-21 (화곡동),74,126.84448,37.54073,186255.7851,549036.131,안전
7900,1171000000,서울특별시,송파구,학교,서울마천초등학교,서울특별시 송파구 마천로61다길 24(마천동),3032,127.15278,37.49536,213510.2389,544000.1455,안전
9931,1150000000,서울특별시,강서구,경로당,수명 경로당,"서울특별시 강서구 강서로45길 41(화곡동, 수명연립및수명연립덕현상가)",36,126.8338,37.54769,185313.3618,549810.0421,안전
9932,1150000000,서울특별시,강서구,경로당,봉제 경로당,서울특별시 강서구 까치산로18길 62(화곡동),34,126.85137,37.5451,186864.8692,549519.7827,안전
7901,1174000000,서울특별시,강동구,학교,대명초등학교,서울특별시 강동구 상암로 271(명일동),288,127.15329,37.54714,213546.2047,549746.7911,긴급
7903,1174000000,서울특별시,강동구,학교,명원초등학교,서울특별시 강동구 명일로 364(명일동),250,127.15038,37.55134,213288.5251,550213.1709,긴급
7907,1174000000,서울특별시,강동구,학교,묘곡초등학교,서울특별시 강동구 동남로79길 46(고덕동),320,127.15317,37.55896,213533.4599,551059.3284,긴급
7906,1174000000,서울특별시,강동구,학교,명덕초등학교,서울특별시 강동구 양재대로156길 11(고덕동),191,127.14606,37.55696,212905.4411,550835.8035,안전
7908,1174000000,서울특별시,강동구,관공서,온조대왕문화체육관,서울특별시 강동구 동남로82길 94-56 (고덕동),3059,127.15889,37.55813,214038.5444,550967.9542,안전
7905,1174000000,서울특별시,강동구,학교,고덕중학교,서울특별시 강동구 동남로82길 94(고덕동),787,127.1613,37.55998,214251.3758,551173.8332,안전
7910,1174000000,서울특별시,강동구,학교,강명초등학교,서울특별시 강동구 상일로 74-1 (상일동),1527,127.17353,37.55467,215333.5736,550585.8796,안전
7911,1174000000,서울특별시,강동구,학교,상일초등학교,서울특별시 강동구 천호대로 1477(상일동),345,127.17228,37.54721,215224.6522,549757.6085,안전
7902,1174000000,서울특별시,강동구,학교,고명초등학교,서울특별시 강동구 고덕로46길 53(명일동),406,127.14687,37.55265,212977.4607,550357.7287,안전
7909,1174000000,서울특별시,강동구,관공서,고덕1동주민센터,서울특별시 강동구 양재대로156길 123(고덕동),51,127.15254,37.55548,213478.0983,550672.3424,안전
7904,1174000000,서울특별시,강동구,학교,서울컨벤션고등학교,서울특별시 강동구 동남로 968(고덕동),5626,127.15821,37.56,213978.6073,551175.3074,안전
7912,1174000000,서울특별시,강동구,관공서,상일1동주민센터,서울특별시 강동구 구천면로 633(상일동),86,127.16543,37.55164,214618.0964,550248.8039,안전
7916,1174000000,서울특별시,강동구,학교,신명중학교,서울특별시 강동구 명일로24길 25(길동),1347,127.14946,37.54158,213208.4214,549129.6198,안전
7914,1174000000,서울특별시,강동구,학교,길동초등학교별관,서울특별시 강동구 양재대로116길 69(길동),1074,127.14447,37.53825,212767.8311,548759.1032,긴급
7915,1174000000,서울특별시,강동구,학교,신명초등학교,서울특별시 강동구 명일로24길 33(길동),386,127.14963,37.54148,213223.7007,549118.098,안전
7913,1174000000,서울특별시,강동구,기타시설,강동경희대학병원,서울특별시 강동구 동남로 892(상일동),3059,127.15747,37.55292,213914.4924,550388.9626,안전
9943,1150000000,서울특별시,강서구,경로당,중앙 경로당,서울특별시 강서구 화곡로44가길 52-4 (화곡동),34,126.84881,37.54967,186639.7622,550027.5002,긴급
7917,1174000000,서울특별시,강동구,학교,천동초등학교,서울특별시 강동구 성안로 200(길동),220,127.1377,37.54078,212169.4565,549039.1641,긴급
9942,1150000000,서울특별시,강서구,경로당,봉바위 경로당,서울특별시 강서구 강서로34길 34(화곡동),34,126.84158,37.54313,185999.4356,549302.9851,안전
9938,1150000000,서울특별시,강서구,경로당,화친 경로당,서울특별시 강서구 강서로8길 203(화곡동),36,126.85936,37.53121,187568.9677,547977.7108,긴급
9935,1150000000,서울특별시,강서구,경로당,곰달래 경로당,서울특별시 강서구 월정로20길 38(화곡동),35,126.84069,37.52953,185918.595,547792.9536,안전
9936,1150000000,서울특별시,강서구,경로당,골안말 경로당,서울특별시 강서구 곰달래로45길 17(화곡동),52,126.8561,37.53324,187280.7679,548203.0928,안전
9939,1150000000,서울특별시,강서구,경로당,무지개 경로당,서울특별시 강서구 곰달래로57가길 19(화곡동),75,126.86083,37.53404,187699.1975,548290.8861,안전
9941,1150000000,서울특별시,강서구,경로당,신곡 경로당,서울특별시 강서구 곰달래로49길 130(화곡동),198,126.85454,37.53669,187143.6677,548586.2868,안전
9940,1150000000,서울특별시,강서구,경로당,연지 경로당,"서울특별시 강서구 까치산로 171(화곡동, )",48,126.85302,37.55257,187012.1704,550348.5062,안전
9934,1150000000,서울특별시,강서구,경로당,초록동 경로당,서울특별시 강서구 초록마을로14길 36(화곡동),165,126.84851,37.54112,186612.0122,549078.6362,안전
9937,1150000000,서울특별시,강서구,경로당,푸른 경로당,서울특별시 강서구 강서로45다길 74(화곡동),34,126.8348,37.54456,185400.6408,549462.9653,안전
9944,1150000000,서울특별시,강서구,경로당,우장산 경로당,서울특별시 강서구 화곡로53길 56-10 (화곡동),35,126.84632,37.55194,186420.4788,550280.3222,긴급
9946,1150000000,서울특별시,강서구,경로당,공원 경로당,서울특별시 강서구 가로공원로77길 30(화곡동),93,126.83851,37.53791,185726.9168,548724.2721,안전
9947,1150000000,서울특별시,강서구,경로당,화곡 경로당,서울특별시 강서구 강서로12길 15-10 (화곡동),85,126.84778,37.53209,186545.3056,548077.1294,안전
9948,1150000000,서울특별시,강서구,학교,경서중학교,서울특별시 강서구 양천로59길 31(가양동),448,126.85805,37.56143,187458.4375,551331.7764,긴급
9945,1150000000,서울특별시,강서구,경로당,까치산 경로당,서울특별시 강서구 강서로17나길 99(화곡동),79,126.84139,37.53675,185981.6009,548595.3232,안전
9955,1150000000,서울특별시,강서구,경로당,마곡경로당,서울특별시 강서구 양천로30길 20(마곡동),73,126.82256,37.57229,184325.2056,552542.597,안전
9959,1150000000,서울특별시,강서구,경로당,발음 경로당,서울특별시 강서구 강서로47길 61-21 (내발산동),34,126.83317,37.55219,185258.3902,550309.3056,안전
9953,1150000000,서울특별시,강서구,학교,가곡초등학교,서울특별시 강서구 공항대로36길 74(마곡동),634,126.83582,37.55528,185493.1922,550652.6325,긴급
9958,1150000000,서울특별시,강서구,학교,발산초등학교,서울특별시 강서구 강서로45길 113(내발산동),1650,126.83095,37.54994,185061.3446,550059.9268,안전
9950,1150000000,서울특별시,강서구,경로당,성재정경로당,서울특별시 강서구 강서로74길 11(가양동),98,126.8419,37.56773,186032.8571,552033.195,안전
9952,1150000000,서울특별시,강서구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",가양4종합사회복지관,"서울특별시 강서구 양천로57길 37(가양동, 가양4단지아파트)",86,126.85185,37.56511,186910.7037,551740.7246,긴급
9951,1150000000,서울특별시,강서구,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",가양5종합사회복지관(장수),"서울특별시 강서구 양천로57길 36(가양동, 가양5단지아파트)",62,126.85461,37.56349,187154.9641,551561.1009,안전
9956,1150000000,서울특별시,강서구,학교,내발산초등학교,서울특별시 강서구 강서로46길 23(내발산동),951,126.83787,37.55127,185673.1997,550206.5636,안전
9949,1150000000,서울특별시,강서구,학교,탑산초등학교,서울특별시 강서구 허준로 109(가양동),267,126.8521,37.56691,186933.6745,551940.6422,긴급
9957,1150000000,서울특별시,강서구,학교,덕원중학교,서울특별시 강서구 강서로45길 91-44 (내발산동),571,126.82917,37.54889,184904.1765,549944.4245,안전
9954,1150000000,서울특별시,강서구,경로당,후포경로당,서울특별시 강서구 양천로47길 104(마곡동),109,126.83708,37.57493,185607.9418,552833.2024,안전
9961,1150000000,서울특별시,강서구,경로당,내발산 경로당,서울특별시 강서구 우장산로 24-7 (내발산동),92,126.8401,37.55419,185871.0317,550530.5864,긴급
9963,1150000000,서울특별시,강서구,학교,송정초등학교 체육관,서울특별시 강서구 공항대로3길 18(공항동),237,126.81089,37.56218,183291.9096,551422.2583,긴급
7929,1174000000,서울특별시,강동구,학교,성내중학교,서울특별시 강동구 성안로 7(성내동),291,127.12888,37.52454,211392.892,547235.79,긴급
7927,1174000000,서울특별시,강동구,관공서,암사2동주민센터,서울특별시 강동구 상암로3길 28(암사동),215,127.12732,37.55169,211250.2799,550248.2083,긴급
7924,1174000000,서울특별시,강동구,학교,신암초등학교,서울특별시 강동구 올림픽로93길 33-16 (암사동),115,127.1245,37.54957,211001.8584,550013.4284,안전
7926,1174000000,서울특별시,강동구,관공서,암사3동 주민센터,서울특별시 강동구 고덕로 137(암사동),61,127.14082,37.55497,212442.91,550614.628,안전
7922,1174000000,서울특별시,강동구,학교,명일초등학교,서울특별시 강동구 고덕로38길 8(암사동),450,127.14203,37.55384,212549.9969,550489.612,안전
9962,1150000000,서울특별시,강서구,경로당,신광명경로당,서울특별시 강서구 남부순환로19길 105(외발산동),100,126.82306,37.54678,184364.0947,549710.8726,안전
9965,1150000000,서울특별시,강서구,경로당,산우물 경로당,서울특별시 강서구 방화대로21가길 18(공항동),64,126.81467,37.56376,183626.3792,551597.2906,긴급
9960,1150000000,서울특별시,강서구,경로당,원당 경로당,서울특별시 강서구 강서로52길 72(내발산동),36,126.84214,37.55727,186051.9499,550872.0431,긴급
7931,1174000000,서울특별시,강동구,학교,성내초등학교,서울특별시 강동구 성내로3길 19(성내동),69,127.12246,37.53136,210823.6791,547991.4859,안전
7930,1174000000,서울특별시,강동구,학교,성일초등학교,서울특별시 강동구 성내로15길 33(성내동),221,127.12799,37.52951,211312.7683,547786.6908,안전
9964,1150000000,서울특별시,강서구,학교,송정중학교,서울특별시 강서구 남부순환로 121(공항동),334,126.81525,37.5536,183674.8988,550468.6585,안전
7919,1174000000,서울특별시,강동구,학교,선린초등학교,서울특별시 강동구 진황도로61길 29(둔촌동),634,127.14575,37.52926,212882.8707,547761.7647,안전
7918,1174000000,서울특별시,강동구,기타시설,강동성심병원,서울특별시 강동구 성안로 150(길동),5963,127.13523,37.53614,211952.2955,548523.8898,긴급
7928,1174000000,서울특별시,강동구,교회,신흥교회,서울특별시 강동구 고덕로20길 58(암사동),98,127.13227,37.55218,211688.2223,550304.1395,안전
7935,1174000000,서울특별시,강동구,교회,성내동교회,서울특별시 강동구 풍성로35길 53(성내동),210,127.12531,37.53411,211075.1411,548297.4623,안전
7934,1174000000,서울특별시,강동구,관공서,강동 어린이 회관,서울특별시 강동구 성내로6길 16(성내동),180,127.12242,37.52939,210820.8648,547772.8362,안전
7925,1174000000,서울특별시,강동구,경로당,강동롯데캐슬경로당,"서울특별시 강동구 고덕로 131(암사동, 강동 롯데캐슬퍼스트아파트)",79,127.14157,37.55666,212509.2147,550802.0106,안전
7936,1174000000,서울특별시,강동구,교회,서울제일교회,서울특별시 강동구 강동대로53길 53(성내동),127,127.13217,37.52528,211683.5728,547317.8116,안전
